,Store Number,Year,Month,Full Packs Sold,Single Bottles Sold,Sale (Dollars),SMALL,LARGE,CHEAP,MIDPRICE,EXPENSIVE,BRANDY,GIN,OTHER,RUM,SCHNAPPS,SPIRITS,TEQUILA,VODKA,WHISKY
184,4490,2017,2,30,284,5869.43,79.0,5.0,42.0,40.0,2.0,4.0,1.0,13.0,12.0,0.0,0.0,3.0,23.0,28.0
185,4490,2017,3,21,351,6339.39,101.0,3.0,50.0,53.0,1.0,10.0,3.0,12.0,10.0,2.0,0.0,5.0,23.0,39.0
186,4490,2017,4,23,318,5659.39,92.0,5.0,53.0,41.0,3.0,8.0,1.0,16.0,11.0,2.0,0.0,4.0,23.0,32.0
187,4490,2017,5,24,455,6740.41,133.0,2.0,73.0,62.0,0.0,4.0,3.0,20.0,16.0,3.0,0.0,8.0,31.0,50.0
188,4490,2017,6,27,383,6532.32,106.0,4.0,65.0,44.0,1.0,6.0,1.0,20.0,13.0,1.0,0.0,5.0,27.0,37.0
189,4490,2017,7,25,229,4744.36,70.0,6.0,42.0,32.0,2.0,4.0,1.0,14.0,9.0,0.0,0.0,1.0,25.0,22.0
190,4490,2017,8,27,432,7401.98,129.0,3.0,75.0,56.0,1.0,11.0,2.0,22.0,14.0,4.0,0.0,5.0,32.0,42.0
191,4490,2017,9,19,352,5294.66,88.0,4.0,51.0,41.0,0.0,7.0,2.0,14.0,11.0,0.0,0.0,3.0,22.0,33.0
192,4490,2017,10,22,485,5658.83,119.0,3.0,72.0,50.0,0.0,11.0,1.0,18.0,9.0,2.0,0.0,5.0,31.0,45.0
193,4490,2017,11,21,415,6017.56,108.0,4.0,63.0,49.0,0.0,11.0,2.0,15.0,15.0,2.0,0.0,4.0,23.0,40.0
194,4490,2017,12,15,426,5594.35,109.0,4.0,58.0,53.0,2.0,12.0,1.0,17.0,13.0,1.0,0.0,6.0,27.0,36.0
195,4490,2018,1,28,402,5990.0199999999995,99.0,6.0,61.0,44.0,0.0,9.0,2.0,16.0,11.0,2.0,0.0,2.0,27.0,36.0
196,4490,2018,2,30,272,5800.4,74.0,2.0,40.0,36.0,0.0,7.0,0.0,6.0,9.0,0.0,0.0,2.0,22.0,30.0
197,4490,2018,3,52,88,7310.62,62.0,5.0,35.0,32.0,0.0,6.0,0.0,11.0,5.0,1.0,0.0,2.0,22.0,20.0
198,4490,2018,4,48,68,6693.5199999999995,49.0,7.0,29.0,24.0,3.0,5.0,0.0,10.0,5.0,0.0,0.0,1.0,17.0,18.0
199,4490,2018,5,44,103,7317.1,58.0,3.0,27.0,33.0,1.0,7.0,0.0,10.0,8.0,1.0,0.0,0.0,14.0,21.0
200,4490,2018,6,47,63,7054.31,50.0,5.0,27.0,27.0,1.0,7.0,1.0,4.0,3.0,0.0,0.0,4.0,16.0,20.0
201,4490,2018,7,49,91,7253.82,59.0,7.0,35.0,28.0,3.0,11.0,0.0,9.0,6.0,0.0,0.0,1.0,21.0,18.0
202,4490,2018,8,41,57,5843.3,48.0,5.0,24.0,27.0,2.0,7.0,0.0,7.0,3.0,0.0,0.0,3.0,16.0,17.0
203,4490,2018,9,46,61,6377.31,50.0,6.0,32.0,22.0,2.0,6.0,0.0,14.0,2.0,0.0,0.0,1.0,18.0,15.0
204,4490,2018,10,61,93,8640.68,68.0,7.0,40.0,31.0,4.0,9.0,1.0,15.0,7.0,1.0,0.0,2.0,16.0,24.0
205,4490,2018,11,35,55,5235.9400000000005,39.0,4.0,22.0,19.0,2.0,8.0,0.0,7.0,3.0,0.0,0.0,1.0,9.0,15.0
206,4490,2018,12,50,61,6250.15,50.0,6.0,31.0,22.0,3.0,6.0,0.0,14.0,5.0,0.0,0.0,1.0,17.0,13.0
207,4490,2019,1,52,51,7932.18,49.0,5.0,29.0,23.0,2.0,10.0,0.0,9.0,6.0,1.0,0.0,4.0,11.0,13.0
208,4490,2019,2,59,58,8234.43,46.0,5.0,25.0,25.0,1.0,6.0,1.0,8.0,7.0,0.0,0.0,1.0,14.0,14.0
209,4490,2019,3,32,23,5339.22,29.0,2.0,14.0,17.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,8.0,12.0
210,4490,2019,4,72,63,9729.81,62.0,6.0,37.0,28.0,3.0,12.0,0.0,16.0,8.0,0.0,0.0,1.0,17.0,14.0
211,4490,2019,5,42,55,6748.39,39.0,5.0,23.0,19.0,2.0,6.0,0.0,7.0,7.0,0.0,0.0,2.0,11.0,11.0
212,4490,2019,6,40,27,5641.35,32.0,3.0,19.0,15.0,1.0,4.0,0.0,7.0,3.0,1.0,0.0,0.0,8.0,12.0
213,4490,2019,7,15,0,1991.3999999999999,11.0,1.0,6.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0
214,4490,2019,8,65,47,8653.66,55.0,2.0,33.0,22.0,2.0,9.0,0.0,9.0,6.0,0.0,0.0,1.0,15.0,17.0
215,4490,2019,9,40,25,5571.56,32.0,1.0,19.0,13.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,2.0,11.0,5.0
216,4490,2019,10,50,36,6813.5599999999995,42.0,3.0,27.0,17.0,1.0,7.0,0.0,7.0,5.0,0.0,0.0,1.0,11.0,14.0
217,4490,2019,11,58,10,7088.41,37.0,1.0,19.0,18.0,1.0,6.0,0.0,2.0,6.0,0.0,0.0,2.0,11.0,11.0
218,4490,2019,12,48,25,5905.27,32.0,1.0,19.0,12.0,2.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,10.0
219,4490,2020,1,46,15,5831.22,33.0,4.0,17.0,18.0,2.0,8.0,0.0,6.0,3.0,0.0,0.0,1.0,10.0,9.0
220,4490,2020,2,24,10,2957.46,13.0,1.0,7.0,6.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0
221,4490,2020,3,61,39,9009.75,53.0,4.0,29.0,25.0,3.0,11.0,0.0,8.0,7.0,0.0,0.0,1.0,15.0,15.0
222,4490,2020,4,58,15,6602.46,32.0,2.0,18.0,15.0,1.0,4.0,0.0,6.0,4.0,0.0,0.0,2.0,9.0,9.0
223,4490,2020,5,34,0,4330.68,21.0,4.0,10.0,14.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,9.0,4.0
224,4490,2020,6,70,5,8414.68,45.0,4.0,28.0,19.0,2.0,10.0,0.0,5.0,4.0,0.0,1.0,2.0,18.0,9.0
225,4490,2020,7,37,3,4186.52,23.0,1.0,12.0,10.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,6.0,8.0
226,4490,2020,8,76,19,9245.64,48.0,5.0,36.0,17.0,0.0,10.0,0.0,6.0,7.0,0.0,0.0,1.0,18.0,11.0
227,4490,2020,9,39,0,5626.7,26.0,3.0,13.0,15.0,1.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,7.0,6.0
228,4490,2020,10,57,12,7763.68,38.0,2.0,16.0,19.0,5.0,7.0,0.0,8.0,7.0,0.0,0.0,2.0,5.0,11.0
229,4490,2020,11,65,70,10203.22,61.0,6.0,30.0,33.0,4.0,6.0,1.0,8.0,9.0,2.0,1.0,4.0,16.0,20.0
230,4490,2020,12,47,0,5995.82,33.0,3.0,18.0,16.0,2.0,7.0,0.0,6.0,5.0,0.0,0.0,1.0,10.0,7.0
231,4491,2017,1,19,163,3884.04,36.0,4.0,18.0,21.0,1.0,3.0,1.0,6.0,7.0,0.0,0.0,0.0,8.0,15.0
232,4491,2017,2,15,117,2694.7200000000003,28.0,3.0,19.0,11.0,1.0,3.0,0.0,3.0,5.0,0.0,0.0,3.0,11.0,6.0
233,4491,2017,3,19,144,3240.0299999999997,37.0,8.0,19.0,22.0,4.0,1.0,1.0,7.0,11.0,0.0,0.0,1.0,12.0,12.0
234,4491,2017,4,16,114,2738.51,26.0,7.0,18.0,13.0,2.0,1.0,2.0,3.0,7.0,0.0,0.0,1.0,9.0,10.0
235,4491,2017,5,27,236,5110.86,56.0,6.0,29.0,32.0,1.0,3.0,1.0,10.0,7.0,0.0,0.0,1.0,19.0,21.0
236,4491,2017,6,18,180,3446.7,34.0,4.0,23.0,13.0,2.0,1.0,1.0,5.0,7.0,0.0,0.0,1.0,12.0,11.0
237,4491,2017,7,23,153,3909.0299999999997,30.0,7.0,18.0,18.0,1.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,11.0,12.0
238,4491,2017,8,25,117,3964.13,29.0,5.0,17.0,15.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,10.0,12.0
239,4491,2017,9,33,232,5731.57,51.0,7.0,31.0,23.0,4.0,4.0,0.0,7.0,8.0,0.0,0.0,3.0,19.0,17.0
240,4491,2017,10,17,190,3380.73,44.0,6.0,22.0,26.0,2.0,5.0,0.0,7.0,8.0,0.0,0.0,3.0,14.0,13.0
241,4491,2017,11,20,150,3743.7599999999998,38.0,5.0,21.0,18.0,4.0,7.0,1.0,3.0,5.0,0.0,0.0,4.0,14.0,9.0
242,4491,2017,12,21,165,3517.49,36.0,6.0,21.0,19.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,3.0,12.0,13.0
243,4491,2018,1,22,218,4216.9,53.0,4.0,31.0,23.0,3.0,3.0,1.0,6.0,12.0,0.0,0.0,2.0,15.0,18.0
244,4491,2018,2,15,188,3452.08,37.0,2.0,22.0,15.0,2.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,8.0,13.0
245,4491,2018,3,24,160,3974.92,44.0,5.0,21.0,24.0,4.0,3.0,0.0,4.0,7.0,0.0,0.0,2.0,15.0,18.0
246,4491,2018,4,17,160,3351.26,39.0,5.0,23.0,18.0,3.0,4.0,1.0,6.0,7.0,0.0,0.0,2.0,9.0,15.0
247,4491,2018,5,17,236,3744.22,50.0,8.0,30.0,25.0,3.0,6.0,1.0,6.0,10.0,0.0,0.0,2.0,15.0,18.0
248,4491,2018,6,29,152,4557.42,45.0,8.0,25.0,22.0,6.0,4.0,2.0,5.0,8.0,0.0,0.0,2.0,14.0,18.0
249,4491,2018,7,30,151,4674.72,45.0,6.0,22.0,26.0,3.0,5.0,0.0,8.0,5.0,0.0,0.0,0.0,16.0,17.0
250,4491,2018,8,18,145,3135.15,35.0,5.0,21.0,17.0,2.0,1.0,1.0,4.0,8.0,0.0,0.0,2.0,9.0,15.0
251,4491,2018,9,24,0,3312.96,20.0,2.0,12.0,9.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,5.0
252,4491,2018,10,40,150,5212.04,43.0,9.0,24.0,24.0,4.0,1.0,1.0,4.0,10.0,0.0,0.0,2.0,19.0,15.0
253,4491,2018,11,8,30,1311.9,9.0,2.0,6.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0
254,4491,2018,12,47,132,6490.1,40.0,6.0,24.0,18.0,4.0,3.0,0.0,8.0,8.0,0.0,0.0,1.0,13.0,13.0
255,4491,2019,1,40,0,5546.78,29.0,7.0,16.0,19.0,1.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,10.0,11.0
256,4491,2019,2,21,0,2190.42,12.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,1.0
257,4491,2019,3,49,0,6298.44,33.0,7.0,15.0,23.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,11.0,17.0
258,4491,2019,4,12,24,1486.92,9.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0
259,4491,2019,5,43,48,5102.54,28.0,8.0,16.0,18.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,11.0,16.0
260,4491,2019,6,31,0,4636.42,22.0,5.0,9.0,18.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,5.0,12.0
261,4491,2019,7,45,0,6093.54,27.0,5.0,13.0,13.0,6.0,4.0,0.0,4.0,6.0,0.0,0.0,4.0,8.0,6.0
262,4491,2019,9,40,0,4431.46,21.0,3.0,11.0,11.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,7.0,9.0
263,4491,2019,11,63,0,9489.22,53.0,4.0,22.0,33.0,2.0,1.0,2.0,8.0,9.0,1.0,0.0,4.0,13.0,19.0
264,4491,2019,12,39,0,4815.3,25.0,5.0,14.0,15.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,13.0,11.0
265,4491,2020,1,61,0,7991.26,37.0,6.0,16.0,24.0,3.0,1.0,0.0,3.0,7.0,0.0,0.0,3.0,15.0,14.0
266,4491,2020,4,123,0,16474.96,72.0,12.0,30.0,47.0,7.0,2.0,0.0,9.0,10.0,1.0,1.0,3.0,28.0,30.0
267,4491,2020,6,40,48,6126.1,38.0,4.0,15.0,26.0,1.0,1.0,1.0,5.0,8.0,0.0,1.0,1.0,11.0,14.0
268,4491,2020,7,39,0,5176.1,20.0,5.0,7.0,15.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,8.0,8.0
269,4491,2020,8,53,0,7593.82,36.0,7.0,12.0,27.0,4.0,2.0,0.0,5.0,8.0,0.0,0.0,1.0,11.0,16.0
270,4491,2020,9,43,0,5303.7,21.0,5.0,12.0,12.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,5.0
271,4491,2020,10,33,0,4600.4400000000005,19.0,4.0,10.0,11.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,7.0,8.0
272,4491,2020,11,32,0,3616.66,20.0,0.0,10.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,6.0,6.0
273,4491,2020,12,40,0,5858.76,28.0,4.0,8.0,19.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,8.0,11.0
274,4492,2017,1,11,40,1430.04,12.0,3.0,6.0,8.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,4.0
275,4492,2017,2,24,4,3393.96,19.0,3.0,11.0,10.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,8.0,7.0
276,4492,2017,3,20,29,2572.0,18.0,4.0,9.0,11.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,6.0
277,4492,2017,4,39,149,7322.01,49.0,6.0,24.0,25.0,6.0,1.0,0.0,5.0,6.0,4.0,0.0,2.0,18.0,19.0
278,4492,2017,5,16,33,1980.9,16.0,3.0,9.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,9.0
279,4492,2017,6,22,31,3151.39,25.0,4.0,11.0,16.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,11.0,9.0
280,4492,2017,7,16,43,2185.64,21.0,2.0,13.0,9.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,9.0,5.0
281,4492,2017,8,14,96,2468.38,23.0,5.0,11.0,14.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,9.0,9.0
282,4492,2018,2,13,339,5812.27,69.0,8.0,27.0,43.0,7.0,2.0,2.0,11.0,14.0,2.0,0.0,4.0,19.0,23.0
283,4492,2018,3,13,75,1732.04,18.0,3.0,10.0,10.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,7.0,8.0
284,4492,2018,4,23,209,4238.25,48.0,6.0,27.0,25.0,2.0,2.0,0.0,5.0,12.0,0.0,0.0,3.0,19.0,13.0
285,4492,2018,5,16,163,3010.55,30.0,4.0,16.0,17.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,11.0,12.0
286,4492,2018,6,5,116,1338.16,18.0,3.0,11.0,9.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,7.0,6.0
287,4492,2018,7,24,211,5079.54,53.0,7.0,23.0,33.0,4.0,3.0,1.0,7.0,13.0,0.0,0.0,4.0,16.0,16.0
288,4492,2018,8,27,114,4358.61,36.0,7.0,20.0,19.0,4.0,2.0,0.0,5.0,11.0,0.0,0.0,2.0,10.0,13.0
289,4492,2018,9,30,0,3500.08,20.0,4.0,12.0,10.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,10.0,5.0
290,4492,2018,10,20,72,3476.82,25.0,5.0,15.0,10.0,5.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,12.0,7.0
291,4492,2018,11,24,44,3305.56,22.0,8.0,13.0,12.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,10.0,7.0
292,4492,2018,12,17,53,2258.7,19.0,4.0,12.0,8.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,11.0,4.0
293,4492,2019,1,28,93,4279.26,35.0,7.0,15.0,24.0,3.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,14.0,11.0
294,4492,2019,2,9,65,1348.79,16.0,3.0,8.0,10.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,7.0
295,4492,2019,3,23,162,3690.1,27.0,10.0,15.0,16.0,6.0,1.0,0.0,7.0,6.0,0.0,0.0,2.0,9.0,12.0
296,4492,2019,4,20,106,2334.1,21.0,5.0,16.0,8.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,11.0,8.0
297,4492,2019,5,17,187,3422.87,32.0,8.0,18.0,16.0,6.0,2.0,0.0,4.0,6.0,0.0,0.0,1.0,14.0,13.0
298,4492,2019,6,22,223,3650.2,36.0,5.0,24.0,15.0,2.0,1.0,0.0,4.0,10.0,0.0,0.0,2.0,9.0,15.0
299,4492,2019,7,19,86,3016.6,23.0,7.0,13.0,14.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,1.0,11.0,7.0
300,4492,2019,8,21,129,2823.78,30.0,4.0,16.0,15.0,3.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,10.0,11.0
301,4492,2019,9,24,138,3306.52,34.0,4.0,19.0,17.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,11.0,15.0
302,4492,2019,10,20,156,3287.29,41.0,2.0,18.0,19.0,6.0,3.0,0.0,5.0,9.0,0.0,0.0,3.0,13.0,10.0
303,4492,2019,11,30,62,4223.8,27.0,6.0,13.0,16.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,10.0,10.0
304,4492,2019,12,32,89,3602.4,33.0,4.0,16.0,18.0,3.0,3.0,0.0,9.0,4.0,0.0,0.0,1.0,11.0,9.0
305,4492,2020,1,15,97,2390.57,32.0,3.0,15.0,16.0,4.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,8.0,11.0
306,4492,2020,2,26,119,4326.79,40.0,7.0,19.0,25.0,3.0,2.0,0.0,6.0,8.0,0.0,0.0,2.0,13.0,16.0
307,4492,2020,3,28,162,4603.12,52.0,5.0,25.0,29.0,3.0,2.0,1.0,9.0,6.0,0.0,0.0,3.0,15.0,21.0
308,4492,2020,4,24,74,2919.58,25.0,4.0,11.0,16.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,12.0,8.0
309,4492,2020,5,37,157,5783.81,59.0,6.0,17.0,43.0,5.0,1.0,2.0,10.0,8.0,0.0,0.0,3.0,22.0,19.0
310,4492,2020,6,49,241,7998.06,74.0,10.0,29.0,49.0,6.0,3.0,2.0,14.0,13.0,0.0,1.0,1.0,25.0,25.0
311,4492,2020,7,24,105,3362.13,34.0,3.0,15.0,19.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,15.0,10.0
312,4492,2020,8,32,314,8019.56,79.0,10.0,25.0,54.0,10.0,2.0,1.0,21.0,11.0,1.0,0.0,1.0,29.0,23.0
313,4492,2020,9,31,221,6591.68,61.0,10.0,31.0,36.0,4.0,3.0,2.0,14.0,15.0,1.0,0.0,2.0,20.0,14.0
314,4492,2020,10,7,63,1184.19,18.0,2.0,7.0,12.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,6.0,6.0
315,4492,2020,11,44,275,8368.62,79.0,6.0,34.0,45.0,6.0,2.0,2.0,11.0,12.0,0.0,0.0,6.0,29.0,23.0
316,4492,2020,12,29,390,7462.81,77.0,10.0,37.0,47.0,3.0,2.0,1.0,11.0,15.0,0.0,0.0,2.0,27.0,29.0
317,4493,2017,1,29,60,4266.34,35.0,5.0,15.0,21.0,4.0,2.0,0.0,6.0,7.0,0.0,0.0,2.0,12.0,11.0
318,4493,2017,2,29,34,4335.79,33.0,4.0,17.0,18.0,2.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,9.0,15.0
319,4493,2017,3,34,28,4972.97,31.0,8.0,12.0,22.0,5.0,2.0,0.0,7.0,6.0,0.0,0.0,1.0,12.0,11.0
320,4493,2017,4,14,0,1692.52,8.0,5.0,6.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0
321,4493,2017,5,43,36,6218.51,45.0,7.0,20.0,27.0,5.0,3.0,0.0,5.0,8.0,0.0,0.0,3.0,18.0,15.0
322,4493,2017,6,33,80,5391.3099999999995,42.0,7.0,15.0,30.0,4.0,3.0,0.0,7.0,8.0,1.0,0.0,1.0,18.0,11.0
323,4493,2017,7,28,36,3693.86,26.0,6.0,13.0,16.0,3.0,3.0,0.0,6.0,4.0,1.0,0.0,3.0,9.0,6.0
324,4493,2017,8,34,12,4129.26,23.0,5.0,14.0,11.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,8.0
325,4493,2017,9,27,38,3726.08,27.0,5.0,15.0,13.0,4.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,11.0,8.0
326,4493,2017,10,28,36,3824.7,29.0,4.0,14.0,14.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,14.0,7.0
327,4493,2017,11,24,65,4019.88,30.0,7.0,15.0,19.0,3.0,4.0,0.0,7.0,3.0,1.0,0.0,2.0,11.0,9.0
328,4493,2017,12,41,53,5707.31,40.0,10.0,19.0,23.0,8.0,3.0,0.0,8.0,9.0,1.0,0.0,0.0,17.0,12.0
329,4493,2018,1,29,32,4028.8,26.0,6.0,12.0,17.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,10.0,10.0
330,4493,2018,2,26,18,3896.28,22.0,4.0,11.0,14.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,9.0,9.0
331,4493,2018,3,62,32,8116.31,51.0,14.0,22.0,37.0,6.0,3.0,1.0,12.0,9.0,1.0,0.0,1.0,21.0,17.0
332,4493,2018,4,23,17,2515.83,18.0,3.0,9.0,9.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,8.0
333,4493,2018,5,32,6,3494.2200000000003,22.0,7.0,11.0,15.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,14.0,7.0
334,4493,2018,6,32,0,4015.92,22.0,7.0,11.0,16.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,14.0,6.0
335,4493,2018,7,31,0,3005.6400000000003,18.0,6.0,10.0,11.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,9.0,8.0
336,4493,2018,8,52,0,6674.98,42.0,7.0,20.0,25.0,4.0,3.0,0.0,10.0,6.0,0.0,0.0,0.0,16.0,14.0
337,4493,2018,9,15,6,1938.72,10.0,5.0,5.0,6.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,4.0
338,4493,2018,10,39,3,4848.3,28.0,9.0,11.0,22.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,17.0,9.0
339,4493,2018,11,40,0,4850.76,26.0,7.0,10.0,20.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,12.0
340,4493,2018,12,39,6,4617.58,28.0,7.0,13.0,17.0,5.0,1.0,0.0,6.0,4.0,1.0,0.0,2.0,14.0,7.0
341,4493,2019,1,35,3,3990.94,26.0,6.0,16.0,13.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,11.0,7.0
342,4493,2019,2,28,0,3148.82,16.0,7.0,9.0,11.0,3.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,9.0,4.0
343,4493,2019,3,38,28,5280.26,23.0,9.0,12.0,16.0,4.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,9.0,12.0
344,4493,2019,4,26,0,2788.24,13.0,6.0,5.0,12.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,10.0
345,4493,2019,5,39,0,4054.58,24.0,8.0,12.0,16.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,13.0,10.0
346,4493,2019,6,32,21,4120.16,30.0,6.0,17.0,17.0,2.0,1.0,1.0,2.0,7.0,2.0,0.0,1.0,14.0,8.0
347,4493,2019,7,27,10,3452.88,22.0,5.0,10.0,15.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,8.0,9.0
348,4493,2019,8,33,0,4134.26,24.0,5.0,7.0,19.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,14.0
349,4493,2019,9,43,4,5009.12,31.0,5.0,14.0,19.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,13.0,14.0
350,4493,2019,10,33,16,3821.05,30.0,5.0,14.0,18.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,12.0,8.0
351,4493,2019,11,34,13,4603.96,27.0,3.0,10.0,17.0,3.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,10.0,9.0
352,4493,2019,12,53,0,5938.4400000000005,40.0,5.0,24.0,18.0,3.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,21.0,8.0
353,4493,2020,1,33,0,3832.6,26.0,3.0,14.0,13.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,10.0,10.0
354,4493,2020,2,39,0,4531.64,30.0,6.0,14.0,18.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,13.0,11.0
355,4493,2020,3,31,0,4457.64,26.0,3.0,11.0,16.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,12.0,10.0
356,4493,2020,4,40,0,4963.16,20.0,9.0,9.0,15.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,12.0,8.0
357,4493,2020,5,47,0,5856.92,35.0,5.0,19.0,17.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,13.0,15.0
358,4493,2020,6,47,0,7656.06,36.0,8.0,12.0,27.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,13.0,13.0
359,4493,2020,7,37,1,4432.15,26.0,7.0,12.0,15.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,14.0,11.0
360,4493,2020,8,26,17,3795.48,21.0,8.0,7.0,19.0,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,14.0,7.0
361,4493,2020,9,35,21,4378.3,32.0,4.0,17.0,18.0,1.0,1.0,0.0,3.0,6.0,1.0,0.0,1.0,15.0,9.0
362,4493,2020,10,26,21,3713.34,19.0,6.0,6.0,16.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,9.0,7.0
363,4493,2020,11,34,90,5627.02,42.0,11.0,16.0,32.0,5.0,0.0,0.0,8.0,5.0,1.0,0.0,2.0,21.0,16.0
364,4493,2020,12,10,35,1567.32,12.0,3.0,7.0,6.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,6.0,3.0
365,4495,2017,1,14,333,4634.19,64.0,31.0,40.0,51.0,4.0,4.0,1.0,12.0,17.0,7.0,0.0,1.0,22.0,31.0
366,4495,2017,2,13,393,4508.78,75.0,27.0,54.0,45.0,3.0,3.0,0.0,10.0,14.0,5.0,1.0,1.0,38.0,30.0
367,4495,2017,3,16,540,6473.93,95.0,39.0,68.0,62.0,4.0,5.0,0.0,15.0,26.0,2.0,1.0,0.0,53.0,32.0
